groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
0	0	3.766	7.995	0	0.157	4.185	6.928
0	0.3335	2.869	8.847	0	0	4.125	6.848
0	0.3335	2.869	8.847	0	0	4.125	6.848
0	0.3335	2.869	8.847	0	0	4.125	6.848
1.481	1.187	2.533	7.307	0	0	7.008	3.504
0	0	3.138	7.36	0	0	1.001	11.51
0	0	5.604	8.593	0	0	3.504	5.306
0	0	5.604	8.593	0	0	3.504	5.306
3.242	0.7604	8.488	3.258	1.744	0	2.863	2.643
0	0	4.745	3.176	0	0	7.208	7.859
0	0	4.745	3.176	0	0	7.208	7.859
1.194	7.337	4.7	4.266	0.8721	2.616	1.001	1.001
1.194	7.337	4.7	4.266	0.8721	2.616	1.001	1.001
5.229	0	1.494	0.3138	5.093	0	4.245	6.608
5.229	0	1.494	0.3138	5.093	0	4.245	6.608
0	0	6.052	7.92	0	0	6.357	2.653
0	0	4.483	6.979	0	0	3.394	8.12
0.2201	0.7804	6.635	7.972	0	0	1.352	6.007
0.2201	0.7804	6.635	7.972	0	0	1.352	6.007
0.2201	0.7804	6.635	7.972	0	0	1.352	6.007
0.2201	0.7804	6.635	7.972	0	0	1.352	6.007
0.2201	0.7804	6.635	7.972	0	0	1.352	6.007
0	0	2.383	8.929	0	0	3.814	7.839
0	0	6.396	7.038	0	0	6.988	2.523
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
0	0	2.869	7.218	0	0	7.188	5.667
6.79	6.937	0.7472	0.7472	4.517	3.192	0	0
1.748	0	4.483	9.549	0	0	1.382	5.767
1.748	0	4.483	9.549	0	0	1.382	5.767
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
5.336	6.543	0.7472	0	5.337	4.962	0	0
0	0	2.974	7.009	0.01744	0	7.489	5.426
0.4936	0	5.41	5.425	1.727	1.081	3.284	5.486
0.4936	0	5.41	5.425	1.727	1.081	3.284	5.486
0	0	1.397	9.616	0	0	0.871	11.01
0	0	1.397	9.616	0	0	0.871	11.01
0	0	1.397	9.616	0	0	0.871	11.01
0	0	1.397	9.616	0	0	0.871	11.01
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
0	0	1.868	11.63	0.8721	0	0.861	7.649
6.236	2.408	1.397	1.494	4.57	3.262	1.632	1.872
5.503	4.502	0	0.5604	6.323	5.232	0	0.7509
0	1.147	3.527	4.692	1.744	1.744	7.349	2.663
0	0	5.163	2.682	0	0	6.698	8.32
0	0	5.163	2.682	0	0	6.698	8.32
2.508	2.668	1.704	0.9265	3.488	6.541	2.483	2.523
0	0	2.794	4.109	0.3227	0	6.968	8.64
1.507	0.9871	7.278	0	0.6628	0.6453	11.51	0.2403
0	0	4.558	10.39	0.8721	0	2.002	5.006
0	0	4.558	10.39	0.8721	0	2.002	5.006
0	0	4.558	10.39	0.8721	0	2.002	5.006
0	0	2.271	7.681	0	0	1.041	11.81
0	0	7.801	3.691	1.744	0	6.628	2.943
0	0	7.801	3.691	1.744	0	6.628	2.943
0	0.4802	10.09	2.197	0	0.8721	7.008	2.163
0	0.4802	10.09	2.197	0	0.8721	7.008	2.163
0	0	1.502	8.854	0	0	7.008	5.436
0	0	2.54	8.443	0	0	3.304	8.51
0	0	2.54	8.443	0	0	3.304	8.51
0	0	2.54	8.443	0	0	3.304	8.51
0	0	2.54	8.443	0	0	3.304	8.51
6.376	3.962	0	0	6.715	5.738	0	0
0	0	4.393	4.804	0	0	4.886	8.7
0	0	2.032	9.668	0	0	1.602	9.471
0	0	2.032	9.668	0	0	1.602	9.471
2.161	4.422	2.361	4.483	1.378	3.671	1.582	2.713
1.814	1.474	2.832	4.588	0	2.119	4.585	5.356
0.2935	0	1.21	7.801	0.3837	0	0.2403	12.84
0.1067	0.7737	1.255	9.459	0.593	0.5581	1.342	8.67
0.1067	0.7737	1.255	9.459	0.593	0.5581	1.342	8.67
10.67	3.668	0.523	0	6.497	1.046	0.3504	0
0.3268	0	1.136	7.838	0.4273	0	0.04005	12.99
0	0.667	0.7472	2.989	0	0.6192	3.134	14.6
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	2.256	9.504	0	0	7.489	3.484
0	0	3.213	5.903	0	0	5.406	8.21
0	0.667	8.697	0.1046	1.744	0	10.51	1.001
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0.09338	0.7604	1.285	9.444	0.6279	0.4884	1.362	8.65
0	0	6.052	9.145	0	0	4.005	3.504
6.21	1.794	0.2316	0.5156	9.741	4.212	0	0
0	0.5269	5.955	3.205	0	0	6.928	6.087
0	0	5.604	8.712	0.8721	0	2.783	4.726
0.1334	1.201	0.7472	12.4	0	0	0.9011	7.309
0.7737	1.894	3.93	4.662	1.378	2.546	2.923	4.585
0.7737	1.894	3.93	4.662	1.378	2.546	2.923	4.585
0.7737	1.894	3.93	4.662	1.378	2.546	2.923	4.585
0	0	3.572	4.319	0	0	6.287	8.51
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	12.04	2.339	0	0	5.246	2.393
0.667	0	4.065	8.443	0	0.8721	2.723	5.907
4.002	0	6.172	4.109	0	0	4.465	3.925
4.002	0	6.172	4.109	0	0	4.465	3.925
0	0	3.654	6.889	0	0	1.001	11.12
0.667	0	0.7472	6.261	0.8721	1.073	3.734	9.311
0	0	2.242	6.665	0	0	2.583	11.17
0	0	1.644	8.294	0	0	2.002	10.71
0.4602	0	3.183	5.873	0	0	5.506	7.629
3.668	4.269	3.661	2.092	2.355	2.747	1.852	2.002
3.668	4.269	3.661	2.092	2.355	2.747	1.852	2.002
1.334	3.335	2.989	0	4.796	5.058	4.105	1.001
3.215	0.1201	7.696	4.528	0.9942	0	4.365	1.682
0.667	0.3202	0.807	11.88	0.8721	0	1.041	6.988
0.667	0.3202	0.807	11.88	0.8721	0	1.041	6.988
0.667	0.9271	2.78	4.109	2.424	0.968	1.892	8.79
0	0	4.02	7.472	0	0	1.061	9.952
0	0	0	9.788	0	0	0	12.71
0	0	3.452	3.736	0	0.5407	6.007	8.75
1.227	3.722	2.525	4.573	0.8721	3.558	2.963	3.044
0	0	8.339	6.254	0	0	6.878	1.001
0	0	8.339	6.254	0	0	6.878	1.001
1.667	0	6.627	5.111	0	0	4.716	4.345
1.667	0	6.627	5.111	0	0	4.716	4.345
5.809	2.581	0	1.337	4.936	4.796	2.082	0.9211
0	0	7.098	5.604	0	0	3.254	6.508
5.976	7.417	0.7322	0	3.052	1.796	0.5006	2.984
0	0	7.726	1.494	0.8023	0	10.8	1.632
0.3335	0.5069	2.256	3.721	3.296	2.389	3.024	6.928
0	0	3.317	6.127	1.36	0.8721	4.005	6.768
0	0	4.035	5.753	0.436	0	4.806	7.409
0.2001	2.468	5.641	5.977	1.003	3.794	2.203	1.151
0	0	2.54	4.498	0	0	6.408	8.991
0.3068	0	6.635	1.554	0	0	10.01	3.925
3.182	0.2601	3.9	1.494	3.776	2.084	1.612	6.117
3.182	0.2601	3.9	1.494	3.776	2.084	1.612	6.117
0.667	0.667	7.001	2.436	0	0.8721	8.27	2.503
0.667	0	3.885	4.334	0	0	5.426	8.09
0.667	0	3.885	4.334	0	0	5.426	8.09
0	0	5.17	5.933	0	0	1.782	9.511
0	0	5.006	3.063	0	0	7.309	7.008
0	0	1.913	10.46	0	0	3.004	7.008
0	0	1.913	10.46	0	0	3.004	7.008
0	0	1.913	10.46	0	0	3.004	7.008
0	0	1.913	10.46	0	0	3.004	7.008
0	0	5.604	8.398	0.8721	0	2.923	4.585
0	0	5.604	8.398	0.8721	0	2.923	4.585
0	0	5.604	8.398	0.8721	0	2.923	4.585
0	0	5.604	8.398	0.8721	0	2.923	4.585
0.667	0	2.54	10.65	0	0	0.6508	7.859
0.3335	0.3335	5.297	8.249	0.8721	0	2.503	4.776
6.697	6.51	0	0	4.657	3.959	0	0.5406
0	0	6.381	4.655	0	0	6.317	5.006
0.4402	0	1.24	9.504	0	0	1.322	9.852
0.4402	0	1.24	9.504	0	0	1.322	9.852
0	0	0	11.25	0	0	0	11.07
0	0	0	11.25	0	0	0	11.07
0	0	0	11.25	0	0	0	11.07
3.202	0	5.948	2.585	4.02	0.8721	3.734	1.962
0	0	9.564	4.633	0	0	4.005	4.105
0	0	9.564	4.633	0	0	4.005	4.105
0.3869	0	3.542	3.497	0	0	2.923	11.95
0.3869	0	3.542	3.497	0	0	2.923	11.95
0.3869	0	3.542	3.497	0	0	2.923	11.95
0.3869	0	3.542	3.497	0	0	2.923	11.95
0.4269	2.121	4.005	3.84	1.552	2.808	6.047	1.502
1.974	0	9.101	2.212	2.546	0	4.926	1.542
0	0.6937	3.796	5.918	0	0.03488	7.849	4.005
0	0.6937	3.796	5.918	0	0.03488	7.849	4.005
0	0.6937	3.796	5.918	0	0.03488	7.849	4.005
0.2601	0	1.95	4.984	2.084	0	3.724	9.291
0.2601	0	1.95	4.984	2.084	0	3.724	9.291
0.2601	0	1.95	4.984	2.084	0	3.724	9.291
4.149	0	3.982	0.1644	8.381	0	4.005	1.612
1.334	0	8.503	3.108	0	0	6.668	2.663
1.954	0	4.535	1.816	1.744	0	7.439	4.786
0	0	3.078	7.292	0	0	3.004	8.89
0.1734	2.495	2.406	1.315	0	3.296	1.001	11.57
0.1734	2.495	2.406	1.315	0	3.296	1.001	11.57
0	0	8.167	5.066	0.8721	0	5.076	3.074
0.08004	1.334	4.109	8.099	0	0	2.383	6.247
0	0	0.6276	6.859	0	0.8721	6.668	7.208
1.828	0.1734	2.615	9.713	0	0	1.762	6.137
0	0.9204	4.573	6.56	0.5407	2.616	4.365	2.643
0	0.9204	4.573	6.56	0.5407	2.616	4.365	2.643
0.4202	0.3335	1.218	6.725	0.5494	0.3227	2.133	10.51
0.4202	0.3335	1.218	6.725	0.5494	0.3227	2.133	10.51
0.2401	0.667	1.823	6.515	0.3139	0.5581	3.724	8.37
0	0	2.974	9.504	0.8721	0	0	8.86
0	0	2.974	9.504	0.8721	0	0	8.86
0.8271	0	9.713	3.347	1.195	0	3.374	3.744
0.667	2.001	4.483	5.275	1.727	0.01744	6.007	2.002
0.667	2.001	4.483	5.275	1.727	0.01744	6.007	2.002
0.667	2.001	4.483	5.275	1.727	0.01744	6.007	2.002
0.667	2.001	4.483	5.275	1.727	0.01744	6.007	2.002
0.667	2.001	4.483	5.275	1.727	0.01744	6.007	2.002
0	0	2.137	7.92	0	0	0	12.11
0	0	2.137	7.92	0	0	0	12.11
0	0	2.137	7.92	0	0	0	12.11
0	0	8.383	5.768	0	0	5.006	3.004
0	0	8.383	5.768	0	0	5.006	3.004
0	0	8.383	5.768	0	0	5.006	3.004
0	0	2.242	11.36	0	0	3.654	4.906
0	0.667	1.644	5.828	0	0	1.001	13.02
0	0	4.976	5.41	0	0	2.163	9.591
0.1134	0.667	2.615	2.735	3.628	2.032	6.508	3.835
0	0	4.715	5.283	0	0	5.316	6.818
2.708	5.309	0.7322	0.3885	4.814	5.163	1.502	1.502
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	1.076	6.127	0.75	0	6.087	8.069
0	0	3.818	2.324	0	0	7.789	8.17
0	0	3.818	2.324	0	0	7.789	8.17
0	0	3.818	2.324	0	0	7.789	8.17
0	0	3.818	2.324	0	0	7.789	8.17
0	0	1.846	6.657	0	0.8459	0	12.74
0	0	1.846	6.657	0	0.8459	0	12.74
0	0	1.846	6.657	0	0.8459	0	12.74
0	0	1.846	6.657	0	0.8459	0	12.74
0	0	1.846	6.657	0	0.8459	0	12.74
0	0	1.846	6.657	0	0.8459	0	12.74
1.781	0.2201	3.362	5.103	2.616	0	6.177	2.833
0	0	3.758	5.559	0	0	1.031	11.74
3.335	2.334	2.242	2.578	2.529	2.616	2.553	3.905
3.335	2.334	2.242	2.578	2.529	2.616	2.553	3.905
0	0	3.982	3.743	0	0	4.175	10.17
0	0.667	2.585	4.05	0	0.8721	5.046	8.85
0	0	1.763	7.203	0	0	3.644	9.451
0	0	1.763	7.203	0	0	3.644	9.451
0	0.667	5.23	5.761	0	0	2.713	7.689
0.2134	0	3.123	7.068	0	0	4.005	7.649
0	0	3.34	6.486	0	0	1.592	10.63
0	0	3.34	6.486	0	0	1.592	10.63
0	0	3.34	6.486	0	0	1.592	10.63
0	0	3.34	6.486	0	0	1.592	10.63
1.607	0.2735	4.311	3.026	1.587	0	9.421	1.822
0	0	2.331	8.578	0	0	1.502	9.631
1.227	0.1067	7.965	2.242	0.7325	1.012	4.665	4.085
1.994	0.00667	5.596	3.011	0.8633	0.008721	5.456	5.066
1.994	0.00667	5.596	3.011	0.8633	0.008721	5.456	5.066
0	0	3.811	10.61	0.8721	0	1.902	4.806
0.2868	1.047	2.398	2.667	0.811	0.06104	8.44	6.287
1	0	5.738	7.083	0	0	3.504	4.665
4.669	4.049	0	0.7472	4.046	8.477	0	0
0	0	2.242	7.771	0	0	5.486	6.488
0	0	2.242	7.771	0	0	5.486	6.488
6.416	1.441	0	0.3736	7.796	5.948	0	0
0	0	4.109	6.351	0	0	3.004	8.51
0	0	4.109	6.351	0	0	3.004	8.51
0	0	4.109	6.351	0	0	3.004	8.51
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0.607	0.06003	2.376	8.226	0	0	2.823	7.879
0	0	0	12.85	0	0	0	9.111
0.8537	0	7.532	4.005	0.8721	0.75	2.863	5.086
0	0	9.788	3.213	0	0	5.506	3.454
0	0	9.788	3.213	0	0	5.506	3.454
0	0	9.788	3.213	0	0	5.506	3.454
0	0.1401	2.085	9.93	0	0	4.085	5.717
0.667	0	2.01	2.757	1.142	1.474	10.32	3.574
0	0	4.834	6.657	0	0	5.036	5.416
6.443	2.895	0	1.987	7.256	2.198	1.001	0.1602
0.02001	0.647	4.438	6.396	0	0	3.975	6.448
0	0	8.286	3.034	0	0	7.539	3.064
0	0.667	2.212	9.131	0.8721	0.8721	3.144	5.006
0	0.667	2.212	9.131	0.8721	0.8721	3.144	5.006
0	0.667	2.212	9.131	0.8721	0.8721	3.144	5.006
0	0.667	2.212	9.131	0.8721	0.8721	3.144	5.006
0	0.667	6.351	4.483	0	0.8721	6.508	3.004
0.667	0	2.69	10.83	1.483	1.395	0.8009	4.005
0.667	0	2.69	10.83	1.483	1.395	0.8009	4.005
0.5336	0	1.345	8.667	0	0	1.602	9.711
2.101	0.667	2.615	8.219	0.375	0.8721	2.002	5.006
0.667	0	2.824	5.066	0	0	6.948	6.347
0	0.8137	4.065	5.649	0	0.1919	7.128	4.005
0	0.8137	4.065	5.649	0	0.1919	7.128	4.005
0.3602	7.47	1.405	0.5454	0	10.38	0.9211	0.7709
0.3602	7.47	1.405	0.5454	0	10.38	0.9211	0.7709
0.3602	7.47	1.405	0.5454	0	10.38	0.9211	0.7709
0.667	0.667	2.794	6.217	0	0.4622	6.598	4.445
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.667	0.2334	11.02	2.765	0	0	5.156	2.002
0.5203	3.148	5.783	1.659	0	0.8197	5.627	4.285
3.802	4.202	0	0.7472	6.541	6.541	0	0
0.667	0.5002	1.308	5.417	1.526	2.398	4.505	5.506
0	0.4002	0.6874	10.46	0	0.4186	5.847	4.005
0	0.4002	0.6874	10.46	0	0.4186	5.847	4.005
0	0	0.1345	5.843	0	0	4.946	10.89
0	0	0.1345	5.843	0	0	4.946	10.89
0	0	0.1345	5.843	0	0	4.946	10.89
0	0	0.1345	5.843	0	0	4.946	10.89
0.2334	0	6.613	3.885	0.8721	0	5.006	5.206
0	0	0.9639	10.24	0	0	4.295	6.297
1.334	3.001	0.7472	2.989	6.977	1.744	0.5006	4.505
0	0	12.1	1.808	0.8721	0	6.828	0.1802
0	0	12.1	1.808	0.8721	0	6.828	0.1802
0	0	12.1	1.808	0.8721	0	6.828	0.1802
0	0	12.1	1.808	0.8721	0	6.828	0.1802
1.841	2.428	2.002	3.811	3.087	3.139	1.181	4.285
1.841	2.428	2.002	3.811	3.087	3.139	1.181	4.285
1.261	0	3.317	4.901	0	0	8.009	4.285
1.261	0	3.317	4.901	0	0	8.009	4.285
1.261	0	3.317	4.901	0	0	8.009	4.285
1.261	0	3.317	4.901	0	0	8.009	4.285
1.261	0	3.317	4.901	0	0	8.009	4.285
3.528	6.036	0	0	8.834	3.375	0	0
2.148	1.427	1.704	1.823	3.174	6.349	1.782	3.364
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0.3402	0.3268	2.63	7.098	0.4448	0.4273	5.496	5.006
0	0.7537	0	6.366	0	0	0	14.65
0	0.7537	0	6.366	0	0	0	14.65
0	0	4.603	3.557	0.3314	0	7.509	5.767
0	0	4.603	3.557	0.3314	0	7.509	5.767
4.669	3.849	0	0.2017	8.485	4.561	0	0
0	0	2.615	7.905	0	0	2.002	9.241
0	0	2.615	7.905	0	0	2.002	9.241
0	0	2.615	7.905	0	0	2.002	9.241
0	0	2.615	7.905	0	0	2.002	9.241
0	0	2.615	7.905	0	0	2.002	9.241
0	0	2.615	7.905	0	0	2.002	9.241
0	0	0.269	8.578	0	0	0	12.92
0	0	0.269	8.578	0	0	0	12.92
2.001	1.441	2.869	5.335	3.192	0.593	1.822	4.505
2.001	1.441	2.869	5.335	3.192	0.593	1.822	4.505
1.181	6.023	1.494	3.736	0.1046	3.828	3.885	1.502
1	0.667	5.454	4.543	0.8721	0.436	3.004	5.767
0	1.334	3.736	2.989	0.1657	2.616	5.006	5.887
2.188	0.667	5.036	1.494	1.866	0	5.286	5.186
0	0	1.285	7.86	0	0	2.002	10.57
0	0	1.285	7.86	0	0	2.002	10.57
0	0	1.285	7.86	0	0	2.002	10.57
0	0	4.483	6.725	0	0	6.758	3.754
0	0	4.483	6.725	0	0	6.758	3.754
0	0.3335	13.11	0.2615	0	0	8.009	0
0	0	4.819	5.38	0	0	5.406	6.107
0	0	4.819	5.38	0	0	5.406	6.107
0	0	3.534	5.163	0	0	7.419	5.597
0	0	0	11.64	0	0	0	10.05
0	0	0	11.64	0	0	0	10.05
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
0.02668	5.309	0.7472	3.736	0	4.36	0	7.509
5.336	1	1.868	2.615	4.36	0	4.005	2.503
0.667	0.667	3.549	8.406	1.526	2.616	0	4.255
1.347	0.6537	4.453	4.842	0.4273	0	4.956	5.006
0	0	4.976	9.683	0	0	0.4405	6.568
0	0	4.976	9.683	0	0	0.4405	6.568
0	0	4.513	5.813	0	0	3.504	7.829
0.5603	0.7737	2.301	5.245	0	0	3.004	9.771
0.1868	0	9.609	0.7472	0	0.1919	10.19	0.7208
0	0	2.907	6.725	0	0	2.002	10.01
0.2535	0.08004	1.584	7.905	0	0	1.882	9.932
0.2535	0.08004	1.584	7.905	0	0	1.882	9.932
0.667	0	1.868	9.145	0.5581	0	0	9.391
0	0	2.242	10.27	0	0.8721	0.6808	7.569
0	0	2.242	10.27	0	0.8721	0.6808	7.569
0.667	0	2.533	7.143	0.09593	0	3.835	7.349
0.667	0	7.741	6.403	0.8721	0	2.143	3.794
0.667	1	5.058	3.228	3.052	2.18	3.004	3.414
1.454	0.5469	1.935	8.017	0.7151	0	1.912	7.008
0.667	0.667	3.781	3.273	0.8721	0.4884	5.567	6.267
0.667	0.667	3.781	3.273	0.8721	0.4884	5.567	6.267
0.667	0.667	3.781	3.273	0.8721	0.4884	5.567	6.267
0.667	1.147	3.362	2.242	1.552	2.372	6.608	3.624
0.4202	3.668	2.615	4.109	0.6628	1.081	0.7609	8.25
0.1267	1.207	2.667	3.542	1.683	1.203	9.321	1.812
0	0	5.746	7.614	0	0	1.191	7.008
0	0	5.746	7.614	0	0	1.191	7.008
0	0	1.569	10.46	0	0	3.004	6.508
0	0	1.569	10.46	0	0	3.004	6.508
0	0	5.156	7.845	0	0	1.001	7.529
0	0.667	2.144	8.749	0.8721	0	2.793	6.297
1.667	0	6.515	4.483	0.5581	0	5.006	3.284
0.3602	0	2.585	10.31	0	1.744	2.002	4.505
0.8471	1	0.9489	5.342	2.18	2.215	1.962	7.008
7.37	3.268	0	0	7.892	2.965	0	0
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0.5736	1.381	1.121	7.255	0	0.8721	1.141	9.151
0	0	3.781	10.28	0	0	2.503	4.916
0	0	4.812	4.087	0	0	6.508	6.067
1.334	0	0.7322	6.396	0.01744	0.8546	2.022	10.11
0	0	6.351	3.474	0	2.573	4.405	4.655
0.5936	0.3335	0.8294	8.966	0	0	0.2203	10.51
0.3335	0.5336	2.466	4.483	3.924	0	4.706	5.006
0.3335	0.5336	2.466	4.483	3.924	0	4.706	5.006
0.0667	1	0	8.368	0	0	0.3004	11.71
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0.667	0	3.355	10.71	0.8721	0	1.171	4.665
0	0	7.696	1.681	0	0	10.36	1.702
0	0	7.696	1.681	0	0	10.36	1.702
0	0	7.621	4.745	0	0	7.409	1.652
0	0	7.621	4.745	0	0	7.409	1.652
0	0	1.21	9.624	0	0	0.5006	10.07
0	0	3.161	7.352	0	0	1.542	9.351
0	0	3.161	7.352	0	0	1.542	9.351
3.962	4.682	0.7472	2.974	4.238	1.273	0	3.524
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
2.668	0	1.494	5.977	0.2442	0	2.663	8.35
1.761	4.909	1.494	1.494	3.924	5.808	2.002	0
0	0	1.098	10.39	0	0	0.03004	9.862
0	0	1.412	5.94	0	0	3.174	10.85
0	0	1.412	5.94	0	0	3.174	10.85
0	0	5.051	7.434	0	0	6.387	2.503
