groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
0	0	0	0	0	0	0.1859	1.244
0	0	0	0	0	0	0.8438	0.5864
0	0	0	0	0	0	0	1.43
0	0	0	0	0	0	0	1.43
0	0	0	0	0	0	0.5578	0.8725
0.8194	0.6098	0	0	0	0	0	0
0	0	0.5764	0.491	0	0.3613	0	0
0	0	1.067	0	0	0.3239	0	0
0	0	1.067	0	0	0.299	0	0
0	1.182	0	0	0.162	0	0	0
0	0	0.0427	1.025	0.2616	0	0	0
0	0	0	0	0	0	1.316	0
0	0	0.5017	0.8005	0	0	0	0
0.5908	0	0	0	0.6977	0	0	0
0	1.077	0	0	0	0	0	0.1859
0	0	0	0.9607	0	0	0	0.2861
0	0	0	0	0.2367	1.009	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	0.7475	0.4983	0	0
0	0	0	0	0	1.246	0	0
0	0.1525	0	1.067	0	0	0	0
0	0	1.067	0.1388	0	0	0	0
0	0	1.174	0	0	0	0	0
0	0.009528	0	0.5337	0.6229	0	0	0
0	0	0	0	0	0.4485	0.7151	0
0	0.07623	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.3309	0.7365	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.2668	0.8005	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.6938	0.3736	0	0	0	0
0	0	0.5657	0.5017	0	0	0	0
0	0	0.2135	0.8539	0	0	0	0
0	0	0.3309	0.7365	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.9073	0.1601	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.7365	0.3309	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.2882	0.7792	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.8859	0.1815	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.3095	0.7578	0	0	0	0
0	0	0.2242	0.8432	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.7258	0.3416	0	0	0	0
0	0	0.6084	0.459	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.95	0.1174	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.1708	0.8966	0	0	0	0
0	0	0.6298	0.4376	0	0	0	0
0	0	0.1388	0.9286	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.08539	0.982	0	0	0	0
0	0	0.2455	0.8219	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.7152	0.3522	0	0	0	0
0	0	0.6725	0.3949	0	0	0	0
0	0	0.2455	0.8219	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.2882	0.7792	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.6298	0.4376	0	0	0	0
0	0	0.7365	0.3309	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.6404	0.427	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0.3949	0.6725	0	0	0	0
0	0	0.7792	0.2882	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.491	0.5764	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0	0	0	0.3488	0.7151	0
0	0.2954	0.7365	0	0	0	0	0
0	0	0	1.025	0	0	0	0
0	0	0	1.003	0	0	0	0
0	0	0	0	0.9717	0	0	0
0.2763	0.6765	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.5908	0.3621	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0	0	0.9393	0	0	0	0
0	0.9338	0	0	0	0	0	0
0	0	0	0.8753	0	0	0	0
0	0	0	0.8753	0	0	0	0
0	0.8385	0	0	0	0	0	0
0	0	0.8219	0	0	0	0	0
0	0	0	0.8112	0	0	0	0
0	0	0.8112	0	0	0	0	0
0.8004	0	0	0	0	0	0	0
0	0.7623	0	0	0	0	0	0
0	0	0.7472	0	0	0	0	0
0	0	0.7472	0	0	0	0	0
0.5908	0	0	0	0.1495	0	0	0
0	0	0.7152	0	0	0	0	0
0	0	0	0	0	0	0	0.7151
0	0	0	0	0	0	0	0.7151
0	0	0	0	0	0	0	0.7151
0	0	0	0	0.5482	0.1495	0	0
0	0	0	0	0.6229	0	0	0
0	0	0	0	0	0.6229	0	0
0	0	0	0.6191	0	0	0	0
0	0	0.6191	0	0	0	0	0
0	0.6098	0	0	0	0	0	0
0	0	0	0.5977	0	0	0	0
0	0.5908	0	0	0	0	0	0
0	0	0	0	0	0.5606	0	0
0	0	0	0.555	0	0	0	0
0	0	0	0.5337	0	0	0	0
0	0	0.3095	0.2242	0	0	0	0
0	0	0.3736	0.1601	0	0	0	0
0	0	0.2135	0.3202	0	0	0	0
0	0	0	0.5337	0	0	0	0
0	0	0.5017	0.03202	0	0	0	0
0	0	0.5337	0	0	0	0	0
0	0.5145	0	0	0	0	0	0
0	0.5145	0	0	0	0	0	0
0	0	0	0.5017	0	0	0	0
0.343	0.1334	0	0	0	0	0	0
0	0.4478	0	0	0	0	0	0
0	0	0	0.4376	0	0	0	0
0	0.4097	0	0	0	0	0	0
0.4002	0	0	0	0	0	0	0
0	0	0	0	0	0.3364	0	0
0	0.3144	0	0	0	0	0	0
0	0	0.3095	0	0	0	0	0
0	0	0	0	0	0	0.3004	0
0	0	0	0.2989	0	0	0	0
0	0.2668	0	0	0	0	0	0
0	0	0.2455	0	0	0	0	0
0	0	0.2348	0	0	0	0	0
0	0.1906	0	0	0	0	0	0
0	0	0	0	0	0.1869	0	0
0	0	0	0	0	0	0.1716	0
0	0.1525	0	0	0	0	0	0
0	0	0	0	0	0.09966	0	0
0	0	0.0427	0	0	0	0	0
0	0	0	0	0	0.02492	0	0
0	0	0	0	0	0	0.0143	0
0	0	0	0	0	0.01246	0	0
179.8	132.2	26.67	25.14	152.2	114.1	7.752	7.795
40.43	53.14	101.2	111.9	45.92	42.43	110.6	126.2
51.56	89.77	19.48	21.09	52.39	84.34	21.01	30.48
2.211	9.91	75.22	52.53	2.492	4.161	65.32	52.93
46.45	58.36	0	0	45.47	89.7	0	0
88.76	54.97	4.12	4.825	48.54	25.76	1.774	3.232
10.48	66.89	10.89	0	12.52	84.9	15.16	0
0	0	44.23	47.84	0	0	35.03	41.03
39.73	47.17	0	0	36.25	35.75	0	0
4.45	15.43	32.82	34.74	2.791	6.005	26.72	31.72
37.19	30.2	18.97	12.5	9.692	10.24	21.31	14.42
2.677	3.992	32.34	30.16	5.245	6.516	33.32	18.45
13.06	66.58	5.529	0.6191	4.186	34.66	5.049	1.959
8.194	25.92	40.24	0	8.658	14.14	23.31	0.143
0.7146	3.306	37.4	0.5764	0	6.802	68.01	0.7866
37.75	36.38	0	0	24.79	18.46	0	0
53.2	43.46	4.312	0.5764	7.375	6.329	1.487	0
35.16	40.32	1.324	0	18.92	19.37	0.7151	0
56.93	7.956	0	0	33.95	13.27	1.144	0
39.6	35.14	0.5977	0	21.07	12.42	0	0
23.8	42.9	1.857	1.345	18.49	15.9	2.503	1.788
7.346	45.91	13.85	0	12.06	19.01	9.182	0
13.28	26.39	1.879	1.067	16.15	37.75	9.325	0
19.3	23.51	1.398	0.2882	24.53	26.45	7.952	0
17.32	13.07	23.65	18.51	20.77	5.17	0	2.861
17.44	22.33	4.195	4.408	17.6	24.43	1.959	5.993
0.9338	1.448	25.06	36.38	3.04	0	14.6	15.38
2.03	1.782	18.68	23.53	3.725	4.373	16.99	21.31
1.429	9.795	17.84	21.38	0.3115	3.949	18.45	19.11
8.995	5.66	30.93	17.19	5.257	0	11.13	12.04
7.585	6.022	12.7	17.08	6.092	2.853	17.94	19.14
7.47	17.67	12.83	6.511	10.96	12.71	11.97	8.61
10.43	27.73	16.28	21.4	4.236	3.239	1.001	1.859
25.03	37.93	2.743	1.964	9.705	7.849	0	0
4.688	16.47	14.25	11.84	6.541	10.98	11.7	8.696
26.56	28.83	0	0	13.32	14.35	0	0
27.44	11.3	0	2.071	25.6	10.13	1.43	4.834
15.7	18.56	0.09607	0	15.55	31.23	0.2574	0.5864
9.652	24.84	1.003	0	13.54	31.2	0.6722	0
5.117	0.7527	29.13	7.055	3.326	4.198	20.71	10.58
21.96	25.2	2.775	2.135	11.21	15.57	1.573	0
2.144	2.106	18.01	18.6	0	1.296	19.68	18.48
11.59	16.71	7.045	6.597	6.104	8.845	11.2	6.365
2.668	18.35	20.84	21.03	0	1.246	3.933	4.677
0.4192	3.811	16.27	25.32	0.6229	3.189	7.952	14.47
21.78	14.03	0	0	22.16	12.2	0	0
18.06	16.29	0	0	17.58	18.08	0	0
16.22	25.32	5.07	2.37	5.282	12.38	1.516	1.387
24.06	16.25	1.975	0.8539	13.39	8.16	1.43	0
28.5	14.44	1.067	0	14.95	5.482	0.9726	0
10.73	7.47	1.035	0.03202	19.45	22.69	2.775	0.8009
10.5	25.1	0	0	8.883	18.82	0.5292	0.9011
1	7.365	7.482	11.99	0.03737	6.541	12.86	17.15
13.4	9.871	11.3	18.52	5.594	5.519	0	0
3.125	15.74	15.25	8.529	0.6603	3.077	12.03	5.02
18.25	13.73	1.537	1.366	17.91	6.528	0	1.745
25.62	2.496	6.18	2.551	8.721	1.246	8.481	5.106
12.05	10.03	6.02	5.529	11.36	5.656	6.536	2.76
0	0	13.87	9.724	0	0	17.72	18.58
0	1.906	17.44	14.77	0	0	15	10.37
21.2	7.747	3.96	0	14.31	7.724	2.961	0
1.62	2.192	21.61	14.04	0	0	6.651	10.37
8.337	13.96	13.5	1.121	2.492	1.495	10.08	3.933
3.764	16.46	9.927	1.43	2.093	8.322	12.33	0
14.91	8.004	5.657	3.095	13.02	6.104	1.788	0.8582
10.72	1.706	11.74	4.355	4.983	2.317	14.72	2.56
0.7146	0.4192	17.35	14.04	0	0	4.72	14.49
8.861	5.431	6.468	4.803	15.34	0.7849	6.164	3.762
9.185	6.651	8.4	10.96	3.189	0.7724	4.019	8.424
14.14	17.51	1.067	0	5.606	10.41	2.861	0
6.946	16.92	0	0	8.397	17.77	1.23	0.2002
12.86	0.4764	8.272	1.334	7.163	0.3115	14.3	5.721
14.15	17.48	5.07	1.334	1.059	0.1869	6.579	4.291
5.05	21.53	0	0	6.229	14.95	1.716	0.4291
6.708	5.203	13.65	4.974	8.708	2.803	5.907	1.659
9.586	7.07	0	0	28.22	4.497	0	0
27.78	8.718	1.868	2.935	2.056	2.18	1.645	1.216
0	0	13.17	14.56	0	0	10.71	8.825
16.48	12.58	2.348	0	8.97	2.865	3.947	0
16.71	8.842	2.839	3.373	8.496	5.407	1.43	0
24.05	12.02	0.2562	0	9.817	0	0	0
9.519	5.669	9.361	8.785	1.246	1.246	6.708	2.675
5.46	22.33	0.459	1.676	3.874	10.68	0.4577	0
0.2763	8.375	8.838	3.651	2.429	10.28	7.08	2.617
3.526	16.62	3.981	0.8005	1.009	14.66	2.503	0.329
7.318	22.76	0.8112	0.3949	4.024	7.948	0	0
17.84	13.61	1.067	0	5.494	4.672	0	0
0	0	7.813	11.71	1.246	0	8.582	12.87
1.715	4.431	14.57	8.005	0	0	4.362	9.082
11.81	8.071	0.9286	0.1388	12.74	8.434	0	0
0	0	7.536	14.32	0	0	12.92	7.065
2.287	15.93	0.8326	3.437	1.321	14.4	2.231	1.387
0.009528	0.4669	15.37	7.813	0	0	12.04	5.721
11.75	10.91	0	0	10.86	7.649	0	0
9.157	15.52	0	0	7.3	8.895	0	0
19.54	4.583	1.067	0.5124	6.291	8.683	0	0
5.46	13.56	7.995	0.03202	3.414	2.816	3.919	2.889
1.439	3.592	11.99	6.735	0.6354	0.6104	6.064	9.011
12.96	18.68	0	0	4.859	2.741	0.7151	0
3.554	0.2573	6.586	6.714	0	0	9.068	13.67
0	2.859	12.28	14.09	0	0	2.145	8.439
14.43	4.726	0	0	13.27	6.964	0.3433	0
9.138	8.318	0	0	10.84	11.39	0	0
4.288	8.976	2.135	1.067	11.93	5.008	1.43	3.547
5.183	11.22	3.661	3.811	4.996	3.725	3.275	2.446
8.89	15.08	1.067	0	5.818	7.437	0	0
2.001	1.81	5.017	2.615	1.433	0	13.3	12.09
15.51	6.06	0	0	10.12	6.304	0	0
2.763	3.907	11.15	3.789	1.495	5.98	4.577	4.148
2.201	3.992	6.148	3.672	4.286	5.531	7.337	4.563
8.68	15.53	0	0	3.451	9.967	0	0
0	3.811	12.32	6.703	0	0	8.124	6.493
3.573	8.147	4.216	3.256	6.229	8.721	1.859	1.43
0.9528	0	15.32	4.024	0	0	8.267	8.667
1.191	1.191	3.352	6.404	2.965	7.001	6.608	8.41
20.34	5.288	0.8005	0.3736	6.914	3.301	0	0
0.9243	9.119	1.836	2.37	0	15.27	2.503	4.877
9.49	10.04	2.69	3.672	4.335	2.18	1.487	2.803
6.384	8.995	5.07	1.11	4.846	10.28	0	0
2.859	10.96	4.27	0	0.3115	10.28	7.866	0
0	0	8.966	17.52	0	0	2.26	7.738
1.382	1.477	12.28	8.539	0	0	3.933	8.653
0.9528	19.25	0	1.067	0	14.76	0	0
7.261	16.96	0	0	7.014	4.771	0	0
0.9433	0.9433	10.95	6.917	0	0	9.969	6.079
0.9528	13.49	7.29	4.729	0	4.933	2.66	1.43
3.754	0	11.47	4.771	4.634	0.3987	6.379	3.89
23.38	4.25	0	0.3629	4.983	2.267	0	0
7.623	0.5717	14.84	0	3.301	0.1869	8.367	0.2145
2.763	3.049	5.711	3.683	5.668	7.039	5.793	1.359
5.279	3.735	1.868	7.29	1.769	1.919	3.104	9.711
0	0	13.88	4.568	0	0	14.25	1.63
12.06	11.55	0	0	3.289	7.388	0	0
5.25	8.09	3.266	0.4697	4.522	9.73	1.43	1.43
16.02	4.24	8.037	5.839	0	0	0	0
13.09	9.776	0.1815	0.8859	7.475	1.046	0.2431	1.43
11.85	8.366	0	0	6.702	6.927	0	0
5.574	4.526	5.711	7.739	0.06229	0	2.717	7.151
2.601	5.631	0.3629	0.1708	0.5108	16.21	6.665	1.23
10.96	7.165	4.803	0.02135	2.18	2.504	4.949	0.7723
22.32	1.734	0.1708	0	8.098	0	0.9154	0
7.956	14.53	1.921	1.281	2.99	4.485	0	0
0	0.667	19.48	3.362	0	0	6.722	2.861
7.099	11.82	0	0	3.364	10.71	0	0
1.077	2.735	7.92	8.368	0	0	7.752	4.834
5.155	4.536	4.985	2.498	2.492	1.034	6.565	5.363
8.585	8.471	0.3416	0	3.825	9.755	1.63	0
4.507	3.116	8.785	4.942	0	0	7.995	3.247
10.61	3.792	4.462	3.202	3.887	0	5.006	1.516
11.41	14.09	0	0	4.672	2.23	0	0
4.126	6.375	2.156	1.025	9.58	8.335	0	0.7437
2.201	15.54	1.067	0.8326	4.747	5.843	2.06	0
0	0.9528	12.38	7.472	0	0	7.366	3.933
3.364	13.21	5.732	2.786	0.4734	2.018	3.561	0.8868
8.318	14.55	0.5124	0	2.168	5.307	1.058	0
6.432	10.53	0	0	9.966	4.734	0	0
2.744	1.658	6.917	6.789	0	0	7.323	5.692
12.33	4.516	1.409	0	8.372	0.3488	3.218	0.8152
6.26	10.72	0.8005	0.3309	2.429	6.067	4.291	0
12.66	11.16	2.402	0.523	1.881	1.856	0.3433	0
0.1239	0.829	5.326	5.07	0	0	14.85	4.605
0	0	12.8	6.138	0	0	7.309	4.477
4.345	1.849	6.927	8.625	0.8596	1.009	0.9726	5.907
21.38	2.763	0.4163	0	2.629	1.595	1.43	0
10.06	12.2	0	0	3.737	4.012	0	0
0.7813	0	10.9	7.354	0	0	6.994	3.876
1.667	1.934	4.963	7.312	1.246	0.3488	4.505	7.337
1.086	0.8194	5.924	3.202	0.3488	2.143	12.54	3.018
0.6479	0.6289	10.77	5.091	1.134	0.1121	5.85	4.677
6.498	9.014	3.181	0	3.737	5.282	1.058	0
6.127	10.41	0	0	5.943	6.092	0	0
1.01	5.079	0.918	2.284	1.321	7.263	8.853	1.788
1.305	11.38	1.804	0.8219	4.933	5.656	1.43	1.101
10.48	11.91	1.067	0	2.18	1.557	0.7151	0
8.938	8.013	0.2989	3.469	2.728	2.803	1.387	0
3.144	6.127	0.7045	0.3629	8.472	6.254	0.9726	1.302
4.726	13.02	0.8966	0	3.825	2.828	0.9726	0.944
0.181	1.667	10.74	4.206	0	0	3.046	7.051
3.335	10.77	2.049	1.067	1.246	6.603	0.8725	0.5578
6.718	6.603	0	0	5.382	1.246	1.516	5.006
10.36	2.315	0	0	11.29	2.492	0	0
6.432	4.488	0	0	6.541	8.858	0	0
4.955	9.29	2.188	0	2.242	2.056	5.578	0
6.432	6.432	1.601	0	6.852	4.983	0	0
11.94	14.21	0	0	0	0	0	0
2.62	2.859	10.14	5.871	0	0	4.648	0
3.773	4.783	5.615	1.601	1.246	1.246	2.117	5.75
0.991	2.344	4.558	2.871	0.3115	2.155	2.446	10.34
6.632	8.823	0.2775	0	4.734	4.012	1.416	0.0143
3.001	7.499	3.832	1.996	0.162	4.223	5.178	0
8.785	7.28	2.306	0	1.981	3.874	1.073	0.5864
7.146	10.39	0	0	3.239	3.364	1.716	0
0.2192	1.667	3.821	6.917	0	0	7.237	5.692
4.25	4.821	4.782	0.555	0	5.706	3.518	1.43
2.144	0.3621	7.6	6.554	0	0	1.43	6.965
11.93	3.83	0	0.02135	6.466	2.803	0	0
13.56	6.241	0	0	3.127	1.408	0.5435	0
4.726	10	1.345	0	2.641	3.737	2.346	0
1.41	2.153	1.089	6.661	0.6104	1.557	5.764	5.392
0	0	12.32	1.665	0	0	4.076	6.479
6.727	8.099	0	0.1494	4.572	4.846	0	0
4.869	4.412	1.868	0.1281	8.235	2.193	2.503	0.1716
3.192	6.146	3.949	0.5337	1.246	2.865	1.859	4.577
0.9528	0	12.88	0.5017	1.246	0	5.907	2.818
1.029	0.8766	8.102	4.665	0	0	4.763	4.763
13.84	5.441	0.01067	1.057	2.467	0.6478	0.0143	0.7008
8.623	4.145	0	0	5.419	5.918	0	0
0.9528	0	5.924	8.486	0	0	3.004	5.721
1.658	0.9528	3.981	5.476	0	0	6.751	5.206
10.54	0.5908	1.473	2.199	3.737	1.171	3.132	1.159
8.166	4.202	0	0	8.92	2.591	0	0
7.385	5.955	0.5337	0	4.36	5.606	0	0
13.34	3.545	0	0	5.083	1.769	0	0
3.24	17.01	1.334	0.7472	0	1.246	0	0.07151
0.8004	4.221	0.4376	0	2.205	14.5	1.201	0.2288
12.47	0.4002	0	0	10.08	0.5232	0	0
6.908	4.05	0	0	12.02	0.436	0	0
5.098	4.354	0	0	9.979	3.924	0	0
8.471	8.9	0	0	4.497	0	1.43	0
3.192	2.716	0	0	7.413	9.904	0	0
2.144	3.973	0	0	5.88	11.19	0	0
0	1.658	6.223	5.604	0	0	1.43	8.21
11.83	3.716	0	2.306	3.513	0.2242	1.43	0
3.564	6.86	0	0	7.487	2.828	1.416	0.7294
0	0.9528	6.308	5.967	1.246	0	4.191	4.162
3.135	2.982	2.935	1.868	5.345	1.146	0.8295	4.291
0	0.5812	5.369	3.469	0	0	7.666	5.363
9.89	3.383	0	0	4.186	4.983	0	0
1.782	3.211	4.28	1.195	1.246	0	4.105	6.622
2.859	0	3.48	6.404	0	0	6.479	3.189
4.631	10.2	0	0	2.703	4.771	0	0
6.994	4.564	1.067	0.459	4.086	2.94	1.688	0.4577
6.146	6.737	0	0	4.273	5.07	0	0
0	0	14.87	0.2562	0	0	7.051	0
2.649	4.021	4.152	4.771	1.42	1.694	3.118	0
7.547	1.029	1.953	2.893	3.737	0	3.804	0.8295
5.946	6.289	1.836	0	1.943	4.286	1.43	0
3.697	1.201	4.953	1.345	3.115	0.3239	5.206	1.802
0	0	8.272	6.159	0	0	3.375	3.776
7.242	5.765	1.388	0.7472	3.364	3.052	0	0
3.087	2.382	1.398	5.07	0	0	4.305	5.278
5.822	6.565	0	0	3.426	4.223	0	1.43
5.098	4.526	0	0	5.83	6.005	0	0
0	0.9528	6.554	3.971	0	1.246	5.363	3.218
0.6479	17.91	0.2028	0	0.1495	2.342	0	0
7.842	3.926	0	0	6.977	2.23	0	0
6.222	5.555	0	0	5.955	3.214	0	0
7.661	4.536	0	0	6.541	2.13	0	0
4.907	4.621	0.8005	0.9286	5.295	3.252	1.058	0
2.82	8.137	0	0	5.556	4.311	0	0
10.81	3.64	0	0	5.345	0.9842	0	0
1.61	4.069	3.864	7.002	1.246	0	2.975	0
3.764	3.383	0	0	7.163	6.291	0	0
1.572	0.324	3.992	0.2668	2.479	0	8.224	3.676
8.766	0.7623	1.067	0	5.295	4.547	0	0
3.03	13.23	0.6298	0.4376	1.445	1.669	0	0
1.563	2.725	5.006	3.917	0.7599	0.4859	3.375	2.546
0.8957	2.077	4.867	6.063	0	0.6977	3.132	2.589
2.296	2.468	2.423	0	1.221	8.92	1.302	1.688
7.032	7.137	3.213	1.452	1.084	0	0	0.3719
6.394	3.268	0.3629	0.5337	3.85	4.871	0	0.7151
8.976	5.946	0.6618	0	2.541	1.819	0	0
5.727	2.849	0	0	7.587	3.725	0	0
1.553	1.305	3.832	5.775	0	0	5.421	1.959
1.906	0.7242	7.952	3.469	0	0	2.889	2.861
5.05	4.478	0	0	7.101	3.115	0	0
4.44	7.223	2.935	1.035	2.492	0	0.758	0.6722
0	0	4.963	3.021	0	0	8.61	2.889
3.421	1.648	2.839	0	5.382	0	6.179	0
0	0	7.034	1.163	0	0	6.88	4.334
1.82	3.344	4.558	5.156	0	0	1.902	2.503
3.373	10.18	1.772	0	1.358	1.134	1.43	0
3.392	9.605	0	0	1.644	4.585	0	0
3.278	3.316	1.58	0.555	4.311	3.115	1.402	1.459
1.391	0.4955	2.893	0.2455	8.235	1.532	3.876	0.329
7.051	3.335	0	0	5.357	3.239	0	0
4.269	4.307	0.5123	0	5.581	4.311	0	0
0.2954	1.305	5.935	2.54	1.246	0	5.363	2.245
5.765	3.049	3.095	0.427	3.924	0.9967	0.9297	0.7151
5.317	2.935	1.43	1.686	1.769	4.261	0.9583	0.472
0	0.9528	10.32	3.917	0	0	3.461	0.1144
1.725	2.087	3.159	3.757	2.541	1.196	1.101	3.189
8.442	5.698	0.9713	0.09607	1.246	0.8222	0.5864	0.8438
1.172	1.21	3.981	3.533	0	0	2.975	5.75
0	0	2.391	8.283	0	0	4.291	3.604
0.9528	1.906	3.341	6.138	1.009	0.2367	3.576	1.344
4.621	4.526	4.803	1.281	0	0.1869	1.287	1.788
4.84	3.945	0.4163	0	7.861	1.42	0	0
2.43	1.477	1.281	5.657	2.554	0.5606	2.717	1.573
5.526	3.478	0	0	5.544	3.675	0	0
0.08576	2.211	4.515	5.433	0	0	4.062	1.917
0.4955	6.422	0.7899	0	1.732	8.409	0.3433	0
0	2.544	2.935	2.935	0	5.681	2.818	1.23
9.376	2.496	0	0	4.261	1.968	0	0
3.983	8.109	1.014	0.8646	1.557	2.566	0	0
3.097	0.2192	6.49	7.45	0	0	0	0.7723
0	0	4.526	3.48	0	0	4.062	5.95
4.288	3.735	0	0	1.557	8.359	0	0
6.86	3.449	0	0	1.557	3.351	2.689	0
0	0	5.604	3.426	0	0	2.317	6.493
0	0	2.402	4.28	3.899	1.084	1.802	4.291
6.756	7.537	0	0	1.557	1.906	0	0
6.432	1.667	0	0	4.971	4.522	0	0
0	2.706	2.402	1.868	0	1.246	6.551	2.746
1.906	0	11.68	1.078	0	0	2.818	0
4.288	7.146	0	0	3.737	2.292	0	0
5.688	1.248	2.498	0	7.475	0.07475	0.4005	0
0.2859	1.62	5.017	2.668	1.433	1.059	3.576	1.716
1.906	0.7813	2.551	8.678	0.8472	0	0.9726	1.63
0	0	1.868	4.536	1.308	1.184	3.218	5.22
0	0	5.807	1.719	0.3115	3.426	4.248	1.788
0	2.687	3.416	1.238	2.267	4.136	1.302	2.245
3.754	2.859	1.334	0.2348	4.672	2.803	1.387	0
5.231	3.116	0	0	1.881	6.815	0	0
6.184	1.915	0	0	6.74	2.168	0	0
1.077	1.191	6.276	1.601	0	0	2.889	3.919
6.012	4.259	0	0	2.454	4.049	0	0
8.814	0.4859	0	0	7.4	0	0	0
4.907	2.049	1.067	1.067	6.665	0.9344	0	0
6.117	4.421	0.3416	0	2.753	3.027	0	0
2.306	2.916	3.202	0	0.9344	5.868	1.43	0
6.251	4.812	0.2348	0	5.257	0	0	0
0.9528	2.859	4.803	3.48	1.246	0	2.846	0.3576
6.193	4.612	0	0	1.246	4.385	0	0
0.8194	3.945	2.113	4.654	0	0	0.3576	4.419
5.565	4.783	0	0	2.218	3.713	0	0
1.02	2.735	0	0	2.267	9.418	0.8009	0
2.334	6.241	0	0	3.526	3.376	0.6579	0
2.058	1.353	2.402	0.8859	2.081	1.557	3.347	2.374
3.926	4.459	0	0	3.351	4.273	0	0
5.336	3.182	0	0	6.316	1.059	0	0
3.44	0.2001	7.931	1.441	0	0	2.861	0
1	1.382	2.989	2.882	3.364	0.5606	2.074	1.573
2.859	0	3.693	0.5764	0	0	3.275	5.306
2.115	5.965	2.135	1.302	0	2.392	1.745	0
0.9814	3.783	1.558	0	0.03737	3.7	5.578	0
12.01	2.192	0	0	0	0	0.2145	1.216
2.115	2.592	0	0	1.744	9.119	0	0
2.458	0.4002	2.839	6.767	0	0	0.1144	2.975
4.154	6.632	0	0	2.716	2.043	0	0
5.317	1.563	0	0	5.083	3.563	0	0
7.223	5.469	2.487	0.3095	0	0	0	0
1.582	6.193	0	0	2.915	3.314	1.302	0.1287
0	0	5.049	0.8005	0	0	6.951	2.503
1.715	0	6.404	0	0.2492	0	6.865	0
0	1.429	2.199	4.504	0	0	2.903	4.162
5.012	0.4955	0	0	8.397	1.271	0	0
2.439	6.27	0	0	2.703	3.7	0	0
3.687	1.553	0	0	7.774	2.018	0	0
0.8099	3.478	0	0	9.094	1.495	0	0
2.62	5.946	0	0	1.545	4.722	0	0
2.62	4.907	0	0	5.046	2.056	0	0
4.669	6.908	2.455	0.5871	0	0	0	0
7.242	1.849	0	0	4.871	0.5855	0	0
8.223	3.554	0	0	2.168	0.4734	0	0
3.24	4.021	0	0	2.33	4.672	0	0
0.2382	2.849	2.423	1.569	1.258	4.373	0.0143	1.416
0.3907	1.515	2.935	2.039	1.246	0	5.235	0.7151
5.193	2.096	0	0	4.049	1.557	1.144	0
3.897	1.839	0	0	4.472	3.825	0	0
5.755	0.8194	0	0	3.115	2.317	1.945	0
7.146	1.505	0	0.08539	2.492	1.246	1.43	0
1.077	0	2.017	3.853	1.246	0	1.244	4.291
1.191	0.04764	0.6404	0	9.157	2.678	0	0
5.241	2.039	0	0	1.732	4.672	0	0
2.554	1.887	0	0.8966	3.139	2.043	0.3576	2.732
7.737	3.011	0.2348	0	2.492	0	0	0
2.525	2.239	1.334	0.1815	0	0	6.193	0.9583
1.191	7.89	0	0	0.9344	3.389	0	0
0.4193	11.17	1.751	0	0	0	0	0
2.382	5.717	0	1.067	0	1.246	1.073	1.788
1.267	3.021	0.5337	0	3.326	5.12	0	0
4.393	3.402	0.9927	0.07472	2.492	1.869	0	0
0	0.6003	2.797	4.163	0.461	0.162	4.648	0.3576
2.22	7.785	0	0	2.23	0.9344	0	0
5.765	2.01	0	0	5.357	0	0	0
3.049	0	1.003	0	6.864	0.8596	1.344	0
1.258	4.135	0.3629	1.067	2.778	3.451	0	0
